name	value 
© 2022 International Federation for Structural Concrete. This is the peer reviewed version of the following article: Numerical modeling techniques and investigation into the flexural behavior of two-way posttensioned concrete slabs with profiled steel sheeting, Structural Concrete, 2022, which has been published in final form at https://doi.org/10.1002/suco.202200180. This article may be used for non-commercial purposes in accordance with Wiley Terms and Conditions for Use of Self-Archived Versions. This article may not be enhanced, enriched or otherwise transformed into a derivative work, without express permission from Wiley or by statutory rights under applicable legislation. Copyright notices must not be removed, obscured or modified. The article must be linked to Wiley’s version of record on Wiley Online Library and any embedding, framing or otherwise making available the article or pages thereof by third parties from platforms, services and websites other than Wiley Online Library must be prohibited.	1
This is an Author's Accepted Manuscript of an article published in International Journal of Audiology, 2022, copyright Taylor & Francis, available online at: https://doi.org/10.1080/14992027.2022.2073477	1
© 2022 Ressia, Strachan, Rogers, Ball and McPhail. This is an open-access article distributed under the terms of the Creative Commons Attribution License (CC BY). The use, distribution or reproduction in other forums is permitted, provided the original author(s) and the copyright owner(s) are credited and that the original publication in this journal is cited, in accordance with accepted academic practice. No use, distribution or reproduction is permitted which does not comply with these terms.	1
"© The Author(s) 2022. Published by Oxford University Press on behalf of the Guarantors of Brain. This is an Open
Access article distributed under the terms of the Creative Commons Attribution License
(https://creativecommons.org/licenses/by/4.0/), which permits unrestricted reuse, distribution, and reproduction in
any medium, provided the original work is properly cited."	1
© 2016 Australian Association for Gifted and Talented Children. The attached file is reproduced here in accordance with the copyright policy of the publisher. Please refer to the journal's website for access to the definitive, published version.	1
This is a copy of an article published in Brain Connect. Copyright 2022 Mary Ann Liebert, Inc. Final publication is available from Mary Ann Liebert, Inc., https://doi.org/10.1089/brain.2022.0049	1
"© 2022 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.
This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives License (http://creativecommons.org/licenses/by-nc-nd/4.0/),
which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited, and is not altered, transformed, or built upon in any way."	1
"© Diabetes Feet Australia 2022 Open Access This article is licensed under a Creative Commons Attribution 4.0 International
License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give
appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if
changes were made."	1
© 2022 The Authors. Environmental Policy and Governance published by ERP Environment and John Wiley & Sons Ltd. This is an open access article under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs License, which permits use and distribution in any medium, provided the original work is properly cited, the use is non-commercial and no modifications or adaptations are made.	1
© The Author(s) 2018. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY) license (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.	1
"© 2022 Commonwealth of Australia as represented by the
Department of Health. 
This publication is licensed under a Creative Commons AttributionNon-Commercial NoDerivatives 4.0 International Licence from
https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode (Licence). You must read and understand the Licence before using
any material from this publication."	1
© 2009 Elsevier. Licensed under the Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International Licence (http://creativecommons.org/licenses/by-nc-nd/4.0/) which permits unrestricted, non-commercial use, distribution and reproduction in any medium, providing that the work is properly cited.	1
